C.mn content.tsv
Level	Esperanto	mn	en-us	Grupo	Alternativoj	Pronoco
level	kadro	хүрээ, тохиргоо, боловсон хүчин	a frame, a setting, a cadre	grupo	alternativoj	prononco
level	eta	жижиг, жижигхэн (=малгранда)	small, tiny (=malgranda)	grupo	alternativoj	prononco
level	dumil	хоёр мянга	two thousands	grupo	alternativoj	prononco
level	ŝtormo	шуурга	a storm	grupo	alternativoj	prononco
level	elektra	цахилгаан, цахилгаан	electric, electrical	grupo	alternativoj	prononco
level	ducent	хоёр зуу	two hundreds	grupo	alternativoj	prononco
level	lageto	цөөрөм	a pond	grupo	alternativoj	prononco
level	tridek	гучин	thirty	grupo	alternativoj	prononco
level	kukurbo	хулуу, хулуу	a pumpkin, a gourd	grupo	alternativoj	prononco
level	varmete	бүлээн байдалд	in lukewarm	grupo	alternativoj	prononco
level	dek naŭ	арван есөн	nineteen	grupo	alternativoj	prononco
level	eĥo	цуурай	an echo	grupo	alternativoj	prononco
level	ekrano	дэлгэц	a screen	grupo	alternativoj	prononco
level	dek sep	арван долоон	seventeen	grupo	alternativoj	prononco
level	malvarmeta	сэрүүн	cool	grupo	alternativoj	prononco
level	dek kvin	арван тав	fifteen	grupo	alternativoj	prononco
level	oratoro	илтгэгч, илтгэгч, илтгэгч	an orator, a spokesman, a speaker	grupo	alternativoj	prononco
level	mansako	гар цүнх (=мансакето)	a handbag (=mansaketo)	grupo	alternativoj	prononco
level	dek tri	арван гурав	thirteen	grupo	alternativoj	prononco
level	kristalo	болор	a crystal	grupo	alternativoj	prononco
level	cigaredo	тамхи	a cigarette	grupo	alternativoj	prononco
level	pronomo	төлөөний үг	a pronoun	grupo	alternativoj	prononco
level	frapeti	товших	to tap	grupo	alternativoj	prononco
level	nukso	самар	a nut	grupo	alternativoj	prononco
level	dek unu	арван нэгэн	eleven	grupo	alternativoj	prononco
level	mirinda	гайхалтай, гайхалтай	amazing, marvelous	grupo	alternativoj	prononco
level	pordego	портал, гол хаалга, хаалга	a portal, a main gate, a gate	grupo	alternativoj	prononco
level	funkcio	функц	a function	grupo	alternativoj	prononco
level	impliki	оруулах, орооцолдох, оролцуулах	to implicate, to entangle, to involve	grupo	alternativoj	prononco
level	tasko	даалгавар, ажил	a task, a job	grupo	alternativoj	prononco
level	tunelo	хонгил, нүх	a tunnel, a burrow	grupo	alternativoj	prononco
level	volo	хүсэл эрмэлзэл	willingness	grupo	alternativoj	prononco
level	intermanĝeto	үдийн хоол (дунд, жижиг)	a lunch (intermediate, small)	grupo	alternativoj	prononco
level	interreto	интернет, интернет	internet, Internet	grupo	alternativoj	prononco
level	tikli	гижигдэх	to tickle	grupo	alternativoj	prononco
level	vigle	хөдөлгөөнтэй, хурдан	animatedly, briskly	grupo	alternativoj	prononco
level	bendo	хамтлаг, соронзон хальс, тууз	a band, a tape, a strip	grupo	alternativoj	prononco
level	stulta	тэнэг, тэнэг	stupid, foolish	grupo	alternativoj	prononco
level	haloo	Сайн уу	hello	grupo	alternativoj	prononco
level	himno	дуулал, дуулал	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	тохирох, тохирох	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	насанд хүрсэн, насанд хүрсэн	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	хянан үзэх, бичих	to review, to write up	grupo	alternativoj	prononco
level	gratulo	баяр хүргэе	congratulation	grupo	alternativoj	prononco
level	flati	зусардах	to flatter	grupo	alternativoj	prononco
level	komitato	хороо	a committee	grupo	alternativoj	prononco
level	frataro	хэсэг зовоосон хүмүүс	a group of bothers	grupo	alternativoj	prononco
level	dorno	өргөс	a thorn	grupo	alternativoj	prononco
level	nebulo	манан, манан	fog, mist	grupo	alternativoj	prononco
level	fervojo	төмөр зам	a railway	grupo	alternativoj	prononco
level	uzado	хэрхэн ашиглах, ашиглах	how to use, using	grupo	alternativoj	prononco
level	klimato	уур амьсгал	a climate	grupo	alternativoj	prononco
level	brakumo	тэврэлт	a hug	grupo	alternativoj	prononco
level	bandaĝo	боолт, боолт	a bandage, dressing	grupo	alternativoj	prononco
level	drato	утас	a wire	grupo	alternativoj	prononco
level	unuo	нэгж	unit	grupo	alternativoj	prononco
level	materialo	материал, материал	material, a material	grupo	alternativoj	prononco
level	malvarmumi	ханиад хүрэх	to catch cold	grupo	alternativoj	prononco
level	unue	юуны өмнө	first of all	grupo	alternativoj	prononco
level	gramo	грамм	a gram	grupo	alternativoj	prononco
level	turniĝi	эргэх	to become turned	grupo	alternativoj	prononco
level	malsano	өвчин	a disease	grupo	alternativoj	prononco
level	porcio	хэсэг, хувь	a portion, a share	grupo	alternativoj	prononco
level	armeo	арми	an army	grupo	alternativoj	prononco
level	bulteno	мэдээллийн товхимол, мэдээллийн товхимол	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	үдэшлэг, үдэшлэг, тоглолт, тал	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	гурвалсан	a trio	grupo	alternativoj	prononco
level	proksimume	ойролцоогоор, ойролцоогоор	approximately, about	grupo	alternativoj	prononco
level	determini	тодорхойлох	to determine	grupo	alternativoj	prononco
level	oferi	тахил өргөх, өргөх, өргөх	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	усанд сэлэх, усанд орох	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	илэрхий, тодорхой, илэрхий	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	гурав дахь	third	grupo	alternativoj	prononco
level	familiara	танил, нөхөрсөг	familiar, friendly	grupo	alternativoj	prononco
level	pastro	санваартан, санваартан, пастор	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	хуудас эргүүлэх, гүйлгэх, гүйлгэх	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	хангалттай байх	to be sufficient	grupo	alternativoj	prononco
level	okulumi	нүдээ харах, ширтэх, ширтэх, нүд ирмэх	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	яг	exact	grupo	alternativoj	prononco
level	konstati	баримт болохыг тогтоох, тогтоох	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	булш, булш	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	туршлага	an experience	grupo	alternativoj	prononco
level	ŝmiri	тослох, түрхэх, тослох	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	анхдагч	a pioneer	grupo	alternativoj	prononco
level	emerito	гавьяат, тэтгэвэр авагч, тэтгэвэр авагч	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	бичих хэрэгсэл, бичихэд зориулагдсан бүх зүйл	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	таатай	favorable	grupo	alternativoj	prononco
level	kaĉo	будаа, нухаш	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	завсарлагагүйгээр	without pause	grupo	alternativoj	prononco
level	horizonto	тэнгэрийн хаяа	a horizon	grupo	alternativoj	prononco
level	vertikalo	босоо шугам	a vertical line	grupo	alternativoj	prononco
level	protekti	хамгаалах	to protect	grupo	alternativoj	prononco
level	fikcio	уран зохиол	a fiction	grupo	alternativoj	prononco
level	ventumi	сэнслэх, агааржуулах	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	саад тотгор	an obstacle	grupo	alternativoj	prononco
level	satiĝi	сэтгэл хангалуун байх	to become satisfied	grupo	alternativoj	prononco
level	kredito	зээл	a credit	grupo	alternativoj	prononco
level	rompiĝi	эвдрэх	to become broken	grupo	alternativoj	prononco
level	dorloti	эрхлүүлэх, өхөөрдүүлэх, өхөөрдөх, хайрлах	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	эрин үе, үе, үе, цаг үе	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	фен	a fan	grupo	alternativoj	prononco
level	nutri	тэжээх, тэжээх	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	эрдэнэ шиш, эрдэнэ шиш, гурилан бүтээгдэхүүн	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	нөлөөлөх, нөлөөлөх	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	дахин зочлох	to visit again	grupo	alternativoj	prononco
level	graveda	жирэмсэн	pregnant	grupo	alternativoj	prononco
level	potenco	хүч	a power	grupo	alternativoj	prononco
level	surprizi	гайхшруулах	to surprise	grupo	alternativoj	prononco
level	minimumo	хамгийн бага	a minimum	grupo	alternativoj	prononco
level	fabo	шош, буурцаг, шош	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	уулзах	to meet	grupo	alternativoj	prononco
level	abunda	элбэг дэлбэг, элбэг дэлбэг, элбэг дэлбэг	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	шумбах, шумбах, унах	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	зэрэг, зэрэг	degree, grade	grupo	alternativoj	prononco
level	kajo	эрэг, тавцан, холбоос	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	харилцан	reciprocally	grupo	alternativoj	prononco
level	reprezenti	төлөөлөх	to represent	grupo	alternativoj	prononco
level	gimnastiko	гимнастик	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	Дэлхий (Дэлхий)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	холбох, холбох	to bind, to link	grupo	alternativoj	prononco
level	titolo	гарчиг	a title	grupo	alternativoj	prononco
level	plumamiko	үзэгч (=leteramiko)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	баглаа	a bouquet	grupo	alternativoj	prononco
level	plaĉo	тааламжтай зүйл	pleasing thing	grupo	alternativoj	prononco
level	logi	татах, татах, татах	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	будаа	rice	grupo	alternativoj	prononco
level	rajdi	жолоодох	to ride	grupo	alternativoj	prononco
level	Zamenhof	Заменхоф (Эсперанто бүтээгч)	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	жижиг хэсэг	a small piece	grupo	alternativoj	prononco
level	detrui	устгах	to destroy	grupo	alternativoj	prononco
level	rubando	тууз, фасци	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	цаасан уут	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	цэцэрлэгч	a gardener	grupo	alternativoj	prononco
level	salajro	цалин, цалин	salary, wage	grupo	alternativoj	prononco
level	severa	хатуу, хатуу	severe, strict	grupo	alternativoj	prononco
level	junulara	залуучуудын, залуучуудын	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	зохион байгуулагч	an organizer	grupo	alternativoj	prononco
level	oficistino	эмэгтэй оффисын ажилтан	a female office worker	grupo	alternativoj	prononco
level	protesti	эсэргүүцэх	to protest	grupo	alternativoj	prononco
level	taksi	үнэлэх, үнэлэх, үнэлэх	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
level	nove	шинээр	newly	grupo	alternativoj	prononco
level	ŝtuparo	шат, шат	stairs, staircase	grupo	alternativoj	prononco
level	kolumo	хүзүүвч	a collar	grupo	alternativoj	prononco
level	akcidento	осол	an accident	grupo	alternativoj	prononco
level	mizero	зовлон	misery	grupo	alternativoj	prononco
level	miliono da	нэг сая	a million of	grupo	alternativoj	prononco
level	krokodilo	матар	a crocodile	grupo	alternativoj	prononco
level	arbaro	ой, ой мод	a forest, woods	grupo	alternativoj	prononco
level	etendi	сунгах	to extend	grupo	alternativoj	prononco
level	persekuti	хавчуулах, хөөх	to persecute, to chase	grupo	alternativoj	prononco
level	bakterio	нян	a bacterium	grupo	alternativoj	prononco
level	neŭtraleco	төвийг сахисан байдал	neutrality	grupo	alternativoj	prononco
level	spaco	орон зай, орон зай	space, a space	grupo	alternativoj	prononco
level	koridoro	коридор, гарц, эгнээ	a corridor, a passageway, a lane	grupo	alternativoj	prononco
level	kurioza	сониуч	curious	grupo	alternativoj	prononco
level	hararo	үс (хүн), дээл (амьтан)	hair (person), coat (animal)	grupo	alternativoj	prononco
level	naĝvesto	усны хувцас, усанд орох хувцас	a swimming suit, a bathing costume	grupo	alternativoj	prononco
level	privata	хувийн	private	grupo	alternativoj	prononco
level	konsoli	тайтгаруулах, тайвшруулах	to console, to comfort	grupo	alternativoj	prononco
level	amatoro	сонирхогч	an amateur	grupo	alternativoj	prononco
