C.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	partopreni	参加する	to participate, to take part	grupo	alternativoj	prononco
level	kastelo	城	a castle, a citadel	grupo	alternativoj	prononco
level	-op-	＜接尾辞＞数字の倍数	(suffix)  a group in numbers	grupo	alternativoj	prononco
level	ĉeesti	出席する、席にいる	to attend, to be present at	grupo	alternativoj	prononco
level	televido	テレビ	TV, television	grupo	alternativoj	prononco
level	studento	学生、大学生	a student (university)	grupo	alternativoj	prononco
level	impreso	印象	an impression	grupo	alternativoj	prononco
level	pupo	人形	a doll, a puppet	grupo	alternativoj	prononco
level	konstanta	変わらない、一貫した	constant, continual, permanent	grupo	alternativoj	prononco
level	ebena	平らな	flat, even, plane, level	grupo	alternativoj	prononco
level	jaraĝa	〜歳（年齢）	~ years old	grupo	alternativoj	prononco
level	blovi	（風）吹く	to blow	grupo	alternativoj	prononco
level	konfesi	告白する	to confess, to admit	grupo	alternativoj	prononco
level	ekstere	外に	outside, abroad	grupo	alternativoj	prononco
level	remi	漕ぐ	to row	grupo	alternativoj	prononco
level	kaserolo	鍋	a casserole, a pan, a saucepan	grupo	alternativoj	prononco
level	gepatroj	両親	(both) parents	grupo	alternativoj	prononco
level	geedziĝi	結婚する	to get married, to marry	grupo	alternativoj	prononco
level	vundo	傷	a wound, an injury	grupo	alternativoj	prononco
level	scienco	科学、学問、サイエンス	science, a science	grupo	alternativoj	prononco
level	monero	コイン	a coin	grupo	alternativoj	prononco
level	kompari	比較する	to compare	grupo	alternativoj	prononco
level	arko	円弧、アーチ型	an arc (of a curve)	grupo	alternativoj	prononco
level	sperta	経験豊富な、上手な	experienced, expert	grupo	alternativoj	prononco
level	sankta	神聖な	holy, sacred	grupo	alternativoj	prononco
level	lavujo	洗い桶	a washbasin	grupo	alternativoj	prononco
level	trajno	電車	a train	grupo	alternativoj	prononco
level	domaĝo	残念、気の毒	a pity, something regrettable	grupo	alternativoj	prononco
level	akra	鋭い	sharp, abrasive	grupo	alternativoj	prononco
level	meriti	ふさわしい、〜する資格がある	to deserve, to merit, to be worthy of	grupo	alternativoj	prononco
level	ekparoli	話し始める	to start speaking	grupo	alternativoj	prononco
level	ekscii	知るようになる（事実を）	to get to know, to realise, to learn	grupo	alternativoj	prononco
level	semo	種子	a seed	grupo	alternativoj	prononco
level	reveni	戻る	to come back, to return	grupo	alternativoj	prononco
level	lupo	オオカミ	a wolf	grupo	alternativoj	prononco
level	elefanto	象	an elephant	grupo	alternativoj	prononco
level	karoto	ニンジン	a carrot	grupo	alternativoj	prononco
level	haŭto	肌	skin, a skin	grupo	alternativoj	prononco
level	palaco	宮殿	a palace	grupo	alternativoj	prononco
level	eksidi	着座する	to get sit down	grupo	alternativoj	prononco
level	mamo	おっぱい、乳房	a breast (of a woman), boob	grupo	alternativoj	prononco
level	urso	クマ	a bear	grupo	alternativoj	prononco
level	vulpo	キツネ	a fox	grupo	alternativoj	prononco
level	kuracisto	医者	a (medical) doctor, a physician	grupo	alternativoj	prononco
level	kurteno	カーテン、幕、幕屋	a curtain, a screen, a veil	grupo	alternativoj	prononco
level	venki	勝つ	to conquer, to conquest, to win, to overcome	grupo	alternativoj	prononco
level	soldato	兵士	a soldier	grupo	alternativoj	prononco
level	trunko	幹、胴、主要部	a trunk, a shaft, a torso	grupo	alternativoj	prononco
level	ŝtelisto	泥棒	a thief	grupo	alternativoj	prononco
level	miksi	混ぜる、ミックスする	to mix, to blend, to shuffle	grupo	alternativoj	prononco
level	preciza	正確な	precise, accurate	grupo	alternativoj	prononco
level	instruisto	先生、教師	a teacher, an instructor	grupo	alternativoj	prononco
level	tedi	退屈させる	to bore	grupo	alternativoj	prononco
level	gaso	ガス、気体	gas	grupo	alternativoj	prononco
level	fervora	熱心な、熱烈な	earnest, eager, fervent, impassioned	grupo	alternativoj	prononco
level	diablo	悪魔	a devil	grupo	alternativoj	prononco
level	densa	密集した、濃い	dense, thick, concentrated	grupo	alternativoj	prononco
level	stranga	奇妙な	strange, odd, peculiar	grupo	alternativoj	prononco
level	savi	救う、救援する	to save, to rescue	grupo	alternativoj	prononco
level	vico	順番、列	turn, a turn (in a sequence)	grupo	alternativoj	prononco
level	kilometro	キロメートル	a kilometer	grupo	alternativoj	prononco
level	puni	罰する	to punish	grupo	alternativoj	prononco
level	prunto	貸借	a loan	grupo	alternativoj	prononco
level	planto	植物	plant, a plant	grupo	alternativoj	prononco
level	praktiko	実践、実行	practice, a practice	grupo	alternativoj	prononco
level	kune	一緒に	together	grupo	alternativoj	prononco
level	temperaturo	気温、体温	temperature	grupo	alternativoj	prononco
level	nepo	孫	a grandson	grupo	alternativoj	prononco
level	kunveni	集まる、会う	to convene, to gather, to meet	grupo	alternativoj	prononco
level	tono	音質、音色、響き、声調	a tone	grupo	alternativoj	prononco
level	plata	平らな	flat	grupo	alternativoj	prononco
level	ekskursi	遠足、ピクニックに行く	to excurse, to go on a picnic, to jaunt	grupo	alternativoj	prononco
level	ripari	修理する	to repair, to fix	grupo	alternativoj	prononco
level	dramo	演劇、ドラマ	a drama	grupo	alternativoj	prononco
level	sovaĝa	野生の、未開な、野蛮な	savage, wild	grupo	alternativoj	prononco
level	progresi	進化する、進歩する	to progress	grupo	alternativoj	prononco
level	sonĝo	夢	a dream	grupo	alternativoj	prononco
level	legomo	野菜	a vegetable	grupo	alternativoj	prononco
level	proksimuma	おおよその、約	approximate	grupo	alternativoj	prononco
level	mapo	地図	a map	grupo	alternativoj	prononco
level	foje (iu foje)	時々	sometimes (some times)	grupo	alternativoj	prononco
level	aŭtoritato	権威、権力、威信	an authority	grupo	alternativoj	prononco
level	distribui	分配する、分ける	to distribute	grupo	alternativoj	prononco
level	distingi	区別する、識別する	to distinguish	grupo	alternativoj	prononco
level	speciala	特別な	special	grupo	alternativoj	prononco
level	boli	沸かす	to boil	grupo	alternativoj	prononco
level	osto	骨	a bone	grupo	alternativoj	prononco
level	rekomendi	推薦する	to recommend	grupo	alternativoj	prononco
level	postmorgaŭ	明後日	the day after tomorrow	grupo	alternativoj	prononco
level	komplezi	好意を示す、親切にする	to oblige, to be kind as to, to do a favor	grupo	alternativoj	prononco
level	ĝentila	礼儀正しい、紳士的な	gentle, polite, courteous, well-mannered	grupo	alternativoj	prononco
level	komforta	快適な	comfortable	grupo	alternativoj	prononco
level	strio	縞、ストライプ、筋	a stripe, a ray	grupo	alternativoj	prononco
level	tolo	布、リンネル、黄麻布	a canvas, a cloth, a linen	grupo	alternativoj	prononco
level	ŝnuro	ロープ、縄	a rope, a chord, a string	grupo	alternativoj	prononco
level	imperio	帝国	an empire	grupo	alternativoj	prononco
level	ĉemizo	シャツ	a shirt	grupo	alternativoj	prononco
level	anaso	アヒル	a duck	grupo	alternativoj	prononco
level	organo	器官、機構、機関	an organ, a review, an official bulletin	grupo	alternativoj	prononco
level	longe	長く	long, for a long time	grupo	alternativoj	prononco
level	biskvito	ビスケット	a biscuit, a cookie, a cracker	grupo	alternativoj	prononco
level	panjo	ママ、母ちゃん	mom, a mom, mommy	grupo	alternativoj	prononco
level	paĉjo	パパ、父ちゃん	dad, a dad, daddy	grupo	alternativoj	prononco
level	mendi	注文する	to order, to book	grupo	alternativoj	prononco
level	lingva	言語の	linguistic	grupo	alternativoj	prononco
level	biciklo	自転車	a bike, a bicycle	grupo	alternativoj	prononco
level	imiti	真似する、模倣する	to imitate	grupo	alternativoj	prononco
level	abelo	ミツバチ	a bee	grupo	alternativoj	prononco
level	konfidi	信用する、信任する	to confide, to entrust	grupo	alternativoj	prononco
level	ferio (feria tago)	休日	holiday, a holiday (=libertago)	grupo	alternativoj	prononco
level	kisi	キスする	to kiss	grupo	alternativoj	prononco
level	nokte	夜に	at night, night-time, by night	grupo	alternativoj	prononco
level	transdoni	伝達する、引き渡す	to give over, to transfer, to hand over	grupo	alternativoj	prononco
level	litero	文字	a character, a letter	grupo	alternativoj	prononco
level	maŝino	機械	a machine	grupo	alternativoj	prononco
level	haveno	港	a harbor, a port	grupo	alternativoj	prononco
level	graso	脂肪、油脂	grease, fat	grupo	alternativoj	prononco
level	klopodi	尽力する	to endeavor, to attempt, to aim, to undertake	grupo	alternativoj	prononco
level	ŝanco	機会	a chance, an opportunity	grupo	alternativoj	prononco
level	ŝiri	破る、引き裂く	to tear, to rip	grupo	alternativoj	prononco
level	mantelo	コート、マント	a coat, a manteau, a cloak	grupo	alternativoj	prononco
level	programo	プログラム	a program	grupo	alternativoj	prononco
level	volvi	巻く	to wrap, to roll, to wind, to roll up	grupo	alternativoj	prononco
level	prunte	貸借で	on loan	grupo	alternativoj	prononco
level	naskiĝtago	誕生日	a birthday	grupo	alternativoj	prononco
level	karbo	石炭、炭	coal	grupo	alternativoj	prononco
level	proponi	提案する	to propose, to offer	grupo	alternativoj	prononco
level	muzeo	博物館	a museum	grupo	alternativoj	prononco
level	metalo	金属	metal, a metal	grupo	alternativoj	prononco
level	streĉi	緊張させる、引っ張る	to strech, to tighten	grupo	alternativoj	prononco
level	gustumi	味をみる、味わう	to taste, to sample	grupo	alternativoj	prononco
level	atenti	気をつける	to take care, to pay attention, to watch out for	grupo	alternativoj	prononco
level	presi	印刷する	to print	grupo	alternativoj	prononco
level	tabulo	板	a board, a plank, a tablette	grupo	alternativoj	prononco
level	tute	完全に、まったく	totally, completely, entirely	grupo	alternativoj	prononco
level	serio	連続、系列	a series	grupo	alternativoj	prononco
level	universitato	大学	a university	grupo	alternativoj	prononco
level	situacio	状況、情勢,局面	a situation, circumstances, a condition	grupo	alternativoj	prononco
level	paro	カップル、ペア	a pair, a couple	grupo	alternativoj	prononco
level	metio	手工業、なりわい、職業	craft, handicraft	grupo	alternativoj	prononco
level	meblo	家具	a piece of furniture	grupo	alternativoj	prononco
level	oleo	油	oil, an oil	grupo	alternativoj	prononco
level	scivola	好奇心が強い	curious, inquisitive	grupo	alternativoj	prononco
level	ĉu ne?	でしょう？	isn't it? aren't they?	grupo	alternativoj	prononco
level	nepra	必然の、不可欠の	essential, absolutely necessary	grupo	alternativoj	prononco
level	kapabli	能力がある	to be able to, to be capable of	grupo	alternativoj	prononco
level	ŝranko	棚	a locker, a cupboard, a closet, a sideboard	grupo	alternativoj	prononco
level	po ~	＜前置詞＞〜づつ	per, at the rate of, by	grupo	alternativoj	prononco
level	direktoro	監督、マネージャー、演出家	a director, a manager	grupo	alternativoj	prononco
level	ve!	うへぇ！ （悲哀、悲痛）	Alas!	grupo	alternativoj	prononco
level	eviti	避ける	to avoid, to evade	grupo	alternativoj	prononco
level	posedi	所有する	to possess, to own	grupo	alternativoj	prononco
level	rubriko	見出し、欄、コラム	a heading, a section, a rubric, a column	grupo	alternativoj	prononco
level	krimo	犯罪、罪、悪事	a crime	grupo	alternativoj	prononco
level	akiri	得る, 獲得する	to acquire, to attain, to obtain, to get	grupo	alternativoj	prononco
level	fuŝi	しくじる	to mess, to bungle, to botch, to screw up	grupo	alternativoj	prononco
level	virino	女性	a woman	grupo	alternativoj	prononco
level	viŝi	拭く、ぬぐう	to wipe, to delete, ti wipe off	grupo	alternativoj	prononco
level	flanke	横に、かたわらに	at the side	grupo	alternativoj	prononco
level	oferti	提供する, 供給する	to propose, to bid, to make an offer of, to offer	grupo	alternativoj	prononco
level	muŝo	蝿	a fly (insect)	grupo	alternativoj	prononco
level	subite	突然に	suddenly, all of a sudden	grupo	alternativoj	prononco
level	spegulo	鏡	a mirror, a looking glass	grupo	alternativoj	prononco
level	taŭga	適度な、適切な	suitable	grupo	alternativoj	prononco
level	neniel	どのようにも〜ない	in no way, by no means, not at all	grupo	alternativoj	prononco
level	persona	個人的な	personal	grupo	alternativoj	prononco
level	rado	ホイール、車輪	a wheel	grupo	alternativoj	prononco
level	najbaro	近所の人、隣人	a neighbor	grupo	alternativoj	prononco
level	tremi	震える	to tremble, to quiver, to shiver	grupo	alternativoj	prononco
level	familia ĉambro	リビングルーム	a family room, a living room	grupo	alternativoj	prononco
level	poto	瓶、なべ、ポット	a pot, a jug	grupo	alternativoj	prononco
level	pasigi	過ごす（時間を）	to spend, to pass	grupo	alternativoj	prononco
level	akompani	同行する	to accompany	grupo	alternativoj	prononco
level	noto	メモ、覚え書き	a note, (school) grade, mark	grupo	alternativoj	prononco
level	brovo	眉毛	an eyebrow	grupo	alternativoj	prononco
level	infanĉambro	子ども部屋	a child room	grupo	alternativoj	prononco
level	vigla	活発な、元気がいい	animated, brisk	grupo	alternativoj	prononco
level	simio	猿	a monkey	grupo	alternativoj	prononco
level	pilko	ボール	a ball	grupo	alternativoj	prononco
level	konscii	意識する、自覚する	to be concious, to be aware of	grupo	alternativoj	prononco
level	honoro	名誉、栄光	honor, an honour	grupo	alternativoj	prononco
level	inaŭguro	開会式	inauguration, an inauguration	grupo	alternativoj	prononco
level	bebo	赤ちゃん	a baby	grupo	alternativoj	prononco
level	rajti	権利がある、〜してもいい	to be allowed, to have the right to	grupo	alternativoj	prononco
level	apetito	食欲	an appetite	grupo	alternativoj	prononco
level	klubo	クラブ	a club, a society	grupo	alternativoj	prononco
level	soifi	のどが渇いてる、渇きを感じる	to thirst, to be thirsty	grupo	alternativoj	prononco
level	muso	ねずみ	a mouse	grupo	alternativoj	prononco
