C.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	kaj tiel plu (k.t.p.)	and so on, et cetra, e.t.c.	et ainsi de suite, et ainsi de suite, etc.	grupo	alternativoj	prononco
level	flamo	a flame	une flamme	grupo	alternativoj	prononco
level	ajlo	a garlic	un ail	grupo	alternativoj	prononco
level	pala	pale	pâle	grupo	alternativoj	prononco
level	danco	a dance	une dance	grupo	alternativoj	prononco
level	kamarado	a comrade, a companion, a buddy, a pal	un camarade, un compagnon, un copain, un copain	grupo	alternativoj	prononco
level	k.t.p (ktp)	etc	etc.	grupo	alternativoj	prononco
level	kokoso	a cocoa nut	une noix de cacao	grupo	alternativoj	prononco
level	mastrino	a landlady, a mistriss, a (female) owner	une propriétaire, une maîtresse, une (femme) propriétaire	grupo	alternativoj	prononco
level	bero	a berry	une baie	grupo	alternativoj	prononco
level	humoro	a humour	un humour	grupo	alternativoj	prononco
level	bonveno	a welcome	un accueil	grupo	alternativoj	prononco
level	alilandano	a foreigner (=eksterlandano)	un étranger (=eksterlandano)	grupo	alternativoj	prononco
level	sonoro	a resonant sound	un son résonant	grupo	alternativoj	prononco
level	lastatempe	recently, lately	récemment dernièrement	grupo	alternativoj	prononco
level	bele	beautifully	magnifiquement	grupo	alternativoj	prononco
level	karaktero	a character, a nature, a personality	un caractère, une nature, une personnalité	grupo	alternativoj	prononco
level	moro	general custom, habitual conduct, mores	coutume générale, conduite habituelle, mœurs	grupo	alternativoj	prononco
level	libero	liberty, a freedom	la liberté, une liberté	grupo	alternativoj	prononco
level	lama	lame, feeble, hobbling	boiteux, faible, boiteux	grupo	alternativoj	prononco
level	ĉielarko	a rainbow	un arc-en-ciel	grupo	alternativoj	prononco
level	adiaŭi	to bid adieu, to say goodbye	dire adieu, dire au revoir	grupo	alternativoj	prononco
level	biblioteko	a library	une bibliothèque	grupo	alternativoj	prononco
level	antikva	antique, ancient	antique, ancien	grupo	alternativoj	prononco
level	societo	a small society	une petite société	grupo	alternativoj	prononco
level	antaŭ-hieraŭ	before yesterday, the day before yesterday	avant-hier, avant-hier	grupo	alternativoj	prononco
level	abio	a fir	un sapin	grupo	alternativoj	prononco
level	kuniklo	a rabbit, a coney	un lapin, un lapin	grupo	alternativoj	prononco
level	biliono	a billion, a trillion	un milliard, un billion	grupo	alternativoj	prononco
level	etaĝo	floor, story (of a building)	étage, étage (d'un immeuble)	grupo	alternativoj	prononco
level	konsilo	an advice, a counsel	un conseil, un conseil	grupo	alternativoj	prononco
level	lekcio	a lecture	une lecon	grupo	alternativoj	prononco
level	aventuro	an adventure	une aventure	grupo	alternativoj	prononco
level	enua	boring, bored	ennuyeuse ennuyé	grupo	alternativoj	prononco
level	grimpi	to climb	escalader	grupo	alternativoj	prononco
level	cerbumi	to cerebrate, to rack one's brains, to puzzle over	faire la fête, se creuser la tête, s'interroger	grupo	alternativoj	prononco
level	aminda	amiable	aimable	grupo	alternativoj	prononco
level	vero	a truth	une vérité	grupo	alternativoj	prononco
level	mordi	to bite	mordre	grupo	alternativoj	prononco
level	tondri	to thunder	tonner	grupo	alternativoj	prononco
level	kurbo	a curve	une courbe	grupo	alternativoj	prononco
level	nuda	naked, bare, nude	nu, nu, nu	grupo	alternativoj	prononco
level	marmelado	a marmelade, a jam	une marmelade, une confiture	grupo	alternativoj	prononco
level	verda stelo	a green star	une étoile verte	grupo	alternativoj	prononco
level	alveno	an arrival	une arrivée	grupo	alternativoj	prononco
level	piedpilko	a football, a soccer (=futbalo)	un ballon de football, un football (=futbalo)	grupo	alternativoj	prononco
level	kruda	crude, natural, raw	brut, naturel, brut	grupo	alternativoj	prononco
level	enlitiĝi	to go to bed	aller au lit	grupo	alternativoj	prononco
level	toleri	to tolerate, to endure, to put up with	tolérer, endurer, supporter	grupo	alternativoj	prononco
level	gracia	graceful	gracieux	grupo	alternativoj	prononco
level	ankoraŭ unu	yet another one	encore un autre	grupo	alternativoj	prononco
level	kiso	a kiss	un bisou	grupo	alternativoj	prononco
level	agrable	pleasantly, agreeablely, nicely	agréablement, agréablement, gentiment	grupo	alternativoj	prononco
level	zono	a belt, a zone	une ceinture, une zone	grupo	alternativoj	prononco
level	tubo	a tube	un tube	grupo	alternativoj	prononco
level	teamo	a team	une équipe	grupo	alternativoj	prononco
level	acida	acid, acidic, sour, acerbic	acide, acide, aigre, acerbe	grupo	alternativoj	prononco
level	helikoptero	a helicopter	un Hélicoptère	grupo	alternativoj	prononco
level	enui	to be bored	être ennuyé	grupo	alternativoj	prononco
level	sincera	sincere	sincère	grupo	alternativoj	prononco
level	unuiĝi	to get united, to join, to coalesce, to unite	s'unir, se joindre, fusionner, s'unir	grupo	alternativoj	prononco
level	unuope	one at a time	un à la fois	grupo	alternativoj	prononco
level	burĝo	bourgeois, middleclass citizen	bourgeois, citoyen de la classe moyenne	grupo	alternativoj	prononco
level	ĉirkaŭaĵo	surroundings, neighbourhood	environs, quartier	grupo	alternativoj	prononco
level	gluo	a glue	une colle	grupo	alternativoj	prononco
level	UN (Unuiĝintaj Nacioj)	United Nations	Les Nations Unies	grupo	alternativoj	prononco
level	bulo	ball, a lump, a clod, a chunk	balle, morceau, motte, morceau	grupo	alternativoj	prononco
level	boto	a boot	une botte	grupo	alternativoj	prononco
level	ĉirkaŭbarilo	an enclosure, a barrier	une enceinte, une barrière	grupo	alternativoj	prononco
level	t.n. (tiel nomata)	so called	soi-disant	grupo	alternativoj	prononco
level	diligenta	deligent, industrious	appliqué, travailleur	grupo	alternativoj	prononco
level	s-ro (sinjoro)	Mr.	M.	grupo	alternativoj	prononco
level	ties	of that, of that person, that one's	de ça, de cette personne, celle-là est	grupo	alternativoj	prononco
level	sekretario	a secretary	une secrétaire	grupo	alternativoj	prononco
level	absorbi	to absorb	absorber	grupo	alternativoj	prononco
level	ruza	cunning, sly	rusé, sournois	grupo	alternativoj	prononco
level	blindulo	a blind man	un aveugle	grupo	alternativoj	prononco
level	floso	a raft, a (log) boom	un radeau, une bôme (en rondins)	grupo	alternativoj	prononco
level	komenti	to comment	commenter	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	Anarchists Association Worldwide	Association des anarchistes dans le monde	grupo	alternativoj	prononco
level	diamanto	a diamond	un diamant	grupo	alternativoj	prononco
level	ĉies	everyone's	tout le monde	grupo	alternativoj	prononco
level	drako	a dragon	un dragon	grupo	alternativoj	prononco
level	mielo	honey	Miel	grupo	alternativoj	prononco
level	kotizo	a contribution, subscription fee, a share	un apport, un droit de souscription, une action	grupo	alternativoj	prononco
level	rpk. (respondkupono)	response coupone	coupon réponse	grupo	alternativoj	prononco
level	petoli	to frolic, to joke around, to romp	gambader, plaisanter, se défouler	grupo	alternativoj	prononco
level	froti	to rub	frotter	grupo	alternativoj	prononco
level	teksi	to weave	tisser	grupo	alternativoj	prononco
level	modo	fashion, mode	mode, mode	grupo	alternativoj	prononco
level	red. (redaktoro, redakcio)	editor	éditeur	grupo	alternativoj	prononco
level	rafano	a radish, a black radish	un radis, un radis noir	grupo	alternativoj	prononco
level	verso	a verse, a line of verse	un vers, une ligne de vers	grupo	alternativoj	prononco
level	iafoje	sometimes	parfois	grupo	alternativoj	prononco
level	krevi	to burst, to pop	éclater, éclater	grupo	alternativoj	prononco
level	forĝi	to forge	forger	grupo	alternativoj	prononco
level	aŭtomato	an automaton, a robot	un automate, un robot	grupo	alternativoj	prononco
level	semajnfino	a weekend	un weekend	grupo	alternativoj	prononco
level	ptm. (posttagmeze)	pm. afternoon	pm. après-midi	grupo	alternativoj	prononco
level	fasko	a bundle, a sheaf, a bunch, a cluster	un paquet, une gerbe, un bouquet, une grappe	grupo	alternativoj	prononco
level	instinkto	instinct, an instinct	instinct, un instinct	grupo	alternativoj	prononco
level	proks. (proksimume)	approximately	environ	grupo	alternativoj	prononco
level	briko	a brick, a block	une brique, un bloc	grupo	alternativoj	prononco
level	nesto	a nest, a den	un nid, une tanière	grupo	alternativoj	prononco
level	p.k. (poŝtkarto)	p.c. (postcard)	ordinateur (carte postale)	grupo	alternativoj	prononco
level	ledo	leather, a leather	du cuir, un cuir	grupo	alternativoj	prononco
level	mamulo (mambesto)	a mammal	un mammifère	grupo	alternativoj	prononco
level	formiko	an ant	une fourmi	grupo	alternativoj	prononco
level	vizo	a visa	un visa	grupo	alternativoj	prononco
level	masko	a mask	un masque	grupo	alternativoj	prononco
level	pugno	a fist	un poing	grupo	alternativoj	prononco
level	p. (paĝo)	page	page	grupo	alternativoj	prononco
level	aglo	an eagle	un aigle	grupo	alternativoj	prononco
level	vegetara	vegetarian, of vegetarian	végétarien, de végétarien	grupo	alternativoj	prononco
level	leporo	an hare	un lièvre	grupo	alternativoj	prononco
level	LKK (Loka Kongresa Komitato)	Local Congress Committee	Comité du Congrès local	grupo	alternativoj	prononco
level	sindona	devoted, generous	dévoué, généreux	grupo	alternativoj	prononco
level	vazo	a vase, a vessel	un vase, un récipient	grupo	alternativoj	prononco
level	martelo	a hammer	un marteau	grupo	alternativoj	prononco
level	eldoni	to publish, to issue	publier, émettre	grupo	alternativoj	prononco
level	puto	a well, a water well	un puits, un puits d'eau	grupo	alternativoj	prononco
level	stalo	a shed, a stall, a stable, a sty	un hangar, une stalle, une écurie, une étable	grupo	alternativoj	prononco
level	kp. (komparu)	cf. (compare to)	cf. (comparer aux)	grupo	alternativoj	prononco
level	plado	a dish, a course, a tray, a plate	un plat, un plat, un plateau, une assiette	grupo	alternativoj	prononco
level	solido	a solid, a rigid body	un corps solide, rigide	grupo	alternativoj	prononco
level	tenti	to tempt, to entice	tenter, attirer	grupo	alternativoj	prononco
level	KKK (Konstanta Komitato de la Kongresoj)	CCC (Constant Committee of the Congresses)	CCC (Commission Permanente des Congrès)	grupo	alternativoj	prononco
level	faruno	flour, meal	farine, farine	grupo	alternativoj	prononco
level	televidi	to watch TV	regarder la télé	grupo	alternativoj	prononco
level	pinĉilo	a pincer, a claw	une pince, une griffe	grupo	alternativoj	prononco
level	ciklo	a cycle	un cycle	grupo	alternativoj	prononco
level	plaĝo	a beach, a shore (=strando)	une plage, un rivage (=strando)	grupo	alternativoj	prononco
level	k-do (kamarado)	Commrade	Camarade	grupo	alternativoj	prononco
level	streko	a stroke, a line segment, a streak	un trait, un segment de ligne, une traînée	grupo	alternativoj	prononco
level	sinteno	an attitude	une attitude	grupo	alternativoj	prononco
level	ĉerpi	to draw (water), to extract, to ladle, to scoop	puiser (de l'eau), extraire, verser à la louche, puiser	grupo	alternativoj	prononco
level	k.a. (kaj aliaj)	and others (=k.c. (kaj ceteraj))	et autres (=kc (kaj ceteraj))	grupo	alternativoj	prononco
level	singarda	cautious, careful	prudent, prudent	grupo	alternativoj	prononco
level	alumeto	a match, a matchstick	une allumette, une allumette	grupo	alternativoj	prononco
level	najlo	a nail	un ongle	grupo	alternativoj	prononco
level	ŝveli	to swell	gonfler	grupo	alternativoj	prononco
level	il. (ilustrita)	il. (illustrated)	il. (illustré)	grupo	alternativoj	prononco
level	tabako	tobacco	le tabac	grupo	alternativoj	prononco
level	kien	toward where, to what place, where ~ to	vers où, vers quel endroit, où ~ vers	grupo	alternativoj	prononco
level	konfuzi	to confuse	confondre	grupo	alternativoj	prononco
level	F-ino. (Fraŭlino)	Miss.	Manquer.	grupo	alternativoj	prononco
level	fojno	hay, a hay	du foin, un foin	grupo	alternativoj	prononco
level	tien	toward there, that way	vers là, par là	grupo	alternativoj	prononco
level	blonda	blonde	blond	grupo	alternativoj	prononco
level	ekz. (Ekzemple)	ex. (For example)	ex. (Par exemple)	grupo	alternativoj	prononco
level	brasiko	cabbage, brassika	chou, brassika	grupo	alternativoj	prononco
level	ĉi-jare	in this year	cette année	grupo	alternativoj	prononco
level	maniko	a sleeve	une manche	grupo	alternativoj	prononco
level	abomeno	abomination, abhorrence, loathing	abomination, horreur, dégoût	grupo	alternativoj	prononco
level	kaldrono	a cauldron, a hollow, a boiler	un chaudron, un creux, une chaudière	grupo	alternativoj	prononco
level	cigno	a swan	un cygne	grupo	alternativoj	prononco
level	D-ro (Doktoro)	Dr. (Doctor)	Dr (Médecin)	grupo	alternativoj	prononco
level	violo	violet	violet	grupo	alternativoj	prononco
level	ĉi-semajne	in this week	cette semaine	grupo	alternativoj	prononco
level	ĉ. (ĉirkaŭ)	around	autour	grupo	alternativoj	prononco
level	skio	a ski	un ski	grupo	alternativoj	prononco
level	frandi	to relish, to enjoy, to savor	savourer, savourer, savourer	grupo	alternativoj	prononco
level	ĉi tie (tie ĉi)	here	ici	grupo	alternativoj	prononco
level	anst. (anstataŭ)	instead of	au lieu de	grupo	alternativoj	prononco
level	subtitolo	a subtitle, a headline	un sous-titre, un titre	grupo	alternativoj	prononco
level	agordo	accord, set-up, consonance	accord, installation, consonance	grupo	alternativoj	prononco
level	literaturo	literature	littérature	grupo	alternativoj	prononco
level	bredi	to breed, to raise	se reproduire, élever	grupo	alternativoj	prononco
level	ŝtopi	to plug, to block, to plug up	brancher, bloquer, brancher	grupo	alternativoj	prononco
level	ĉi tien (tien ĉi)	to here, toward here, over here	vers ici, vers ici, ici	grupo	alternativoj	prononco
level	ĵonglado	a juggling	une jonglerie	grupo	alternativoj	prononco
level	tofuo	tofu	Tofu	grupo	alternativoj	prononco
level	cervo	a deer	un cerf	grupo	alternativoj	prononco
level	urĝa	urgent	urgent	grupo	alternativoj	prononco
level	kolegio	a college	un collège	grupo	alternativoj	prononco
level	ladmanĝaĵo	a canned food	une nourriture en conserve	grupo	alternativoj	prononco
level	perfidi	to betray	trahir	grupo	alternativoj	prononco
level	trafika akcidento	a traffic accident	un accident de la route	grupo	alternativoj	prononco
level	baniĝi	to become bathing, to bathe	devenir baigneur, se baigner	grupo	alternativoj	prononco
level	suĉi	to suck	sucer	grupo	alternativoj	prononco
level	tritiko	wheat	blé	grupo	alternativoj	prononco
level	tropika zono	a tropical zone (=tropikoj)	une zone tropicale (=tropikoj)	grupo	alternativoj	prononco
level	likvo	a liquid	un liquide	grupo	alternativoj	prononco
level	veturilo	a vehicle	un véhicule	grupo	alternativoj	prononco
level	fotografi	to take pictures, to photograph	prendre des photos, photographier	grupo	alternativoj	prononco
level	Pacifiko	Pacific Ocean	Océan Pacifique	grupo	alternativoj	prononco
level	kajerteko	a handsatchel	une sacoche	grupo	alternativoj	prononco
level	oficiala	official (adj)	officiel (adj)	grupo	alternativoj	prononco
level	vermo	a worm	un ver	grupo	alternativoj	prononco
level	gratifiko (trinkmono)	a gratuity, a tip	un pourboire, un pourboire	grupo	alternativoj	prononco
