C.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	amletero	barua ya mapenzi	a loveletter	grupo	alternativoj	prononco
level	glaso da	glasi ya	a glass of	grupo	alternativoj	prononco
level	valo	bonde	a valley	grupo	alternativoj	prononco
level	taso da	kikombe cha	a cup of	grupo	alternativoj	prononco
level	ŝarĝo	mzigo, mzigo, malipo	a burden, a load, a charge	grupo	alternativoj	prononco
level	bufedo	buffet	a buffet	grupo	alternativoj	prononco
level	avino	bibi	a grandmother	grupo	alternativoj	prononco
level	guto	tone, dripu	a drop, a drip	grupo	alternativoj	prononco
level	estingi	kuweka nje, kuzima	to put out, to extinguish	grupo	alternativoj	prononco
level	feliĉe	kwa furaha	happily	grupo	alternativoj	prononco
level	gorĝo	koo	a throat	grupo	alternativoj	prononco
level	serpento	nyoka	a snake	grupo	alternativoj	prononco
level	klare	kwa uwazi	clearly	grupo	alternativoj	prononco
level	alveni	kufika, kupata	to arrive, to get	grupo	alternativoj	prononco
level	aldoni	kuongeza	to add	grupo	alternativoj	prononco
level	vesti (sin)	kuvaa (mwenyewe), kuvaa	to dress (oneself), to put on	grupo	alternativoj	prononco
level	vosto	mkia	a tail	grupo	alternativoj	prononco
level	alporti	kuleta, kuchota	to bring, to fetch	grupo	alternativoj	prononco
level	vestiblo	chumba cha kushawishi (vazi la kuvaa), ukumbi wa kuingilia, ukumbi	a lobby (putting dress off), entrance hall, vestibule	grupo	alternativoj	prononco
level	korno	honi, filimbi, klaxon	a horn, hooter, klaxon	grupo	alternativoj	prononco
level	avara	mwenye tamaa, mwenye tamaa	greedy, avarious	grupo	alternativoj	prononco
level	ebla	inawezekana, uwezo	possible, able	grupo	alternativoj	prononco
level	eble	pengine, pengine, pengine	perhaps, possibly, maybe	grupo	alternativoj	prononco
level	balai	kufagia	to sweep	grupo	alternativoj	prononco
level	kompreneble	bila shaka (inaeleweka)	of course (understandably)	grupo	alternativoj	prononco
level	glitkuri	kuteleza, kuteleza-kukimbia	to skate, to sliding-run	grupo	alternativoj	prononco
level	sketi (glitkuri)	kuteleza kwenye barafu (kuteleza kwenye barafu)	to skate (ice skating)	grupo	alternativoj	prononco
level	ŝvito	jasho, jasho, jasho	sweat, a sweat, perspiration	grupo	alternativoj	prononco
level	nenies	hakuna mtu, hakuna mtu	nobody's, no-one's	grupo	alternativoj	prononco
level	simili	kufanana, kufanana	to look similar, to resemble	grupo	alternativoj	prononco
level	kameno	mahali pa moto, mahali pa moto	a fireplace, a hearth	grupo	alternativoj	prononco
level	portebla	kubebeka	portable	grupo	alternativoj	prononco
level	memkomprenebla	dhahiri, bila shaka	evident, of course	grupo	alternativoj	prononco
level	prezidanto	mwenyekiti, rais	a chairman, a president	grupo	alternativoj	prononco
level	pluraj	kadhaa	several	grupo	alternativoj	prononco
level	kongresnumero	nambari ya usajili katika kongamano	a registering number in a congress	grupo	alternativoj	prononco
level	UK (U.K.)	Kongamano la Universal (la Kiesperanto)	the Universal Congress (of Esperanto)	grupo	alternativoj	prononco
level	surda	viziwi	deaf	grupo	alternativoj	prononco
level	UEA (U.E.A)	Jumuiya ya Kiesperanto ya Universal	the Universal Esperanto-Association	grupo	alternativoj	prononco
level	ordi	kupanga, kupanga mambo kwa mpangilio	to arrange, to make things in order	grupo	alternativoj	prononco
level	fraŭlino	mwanamke maden, ambaye hajaolewa, Bi.	a maden, unmarried woman, Miss.	grupo	alternativoj	prononco
level	ringo	pete	a ring	grupo	alternativoj	prononco
level	pasaĝerŝipo	meli ya abiria	a passenger ship	grupo	alternativoj	prononco
level	kongreslibro	kitabu cha congress	a congress book	grupo	alternativoj	prononco
level	beko	mdomo, muswada	a beak, a bill	grupo	alternativoj	prononco
level	libroservo	duka la vitabu (katika kongamano)	a bookshop (in a congress)	grupo	alternativoj	prononco
level	libroŝranko	rafu ya kitabu	a book shelf	grupo	alternativoj	prononco
level	kapkuseno	mto	a pillow	grupo	alternativoj	prononco
level	cindro	majivu, cinder	ash, cinder	grupo	alternativoj	prononco
level	artikolo	makala (gazeti, gazeti)	an article (magazine, newspaper)	grupo	alternativoj	prononco
level	nombri	kuhesabu, kuhesabu	to number, to count	grupo	alternativoj	prononco
level	duobla	mara mbili	double	grupo	alternativoj	prononco
level	duoble	mara mbili, mara mbili	twice, doubly	grupo	alternativoj	prononco
level	dekobla	ya mara kumi	of ten-fold	grupo	alternativoj	prononco
level	ĉapo	kofia	a cap	grupo	alternativoj	prononco
level	dekoblo	mara kumi, mara kumi	ten-fold, ten times	grupo	alternativoj	prononco
level	kasedo	kaseti	a cassette	grupo	alternativoj	prononco
level	dekoble	mara kumi (nyingi)	ten times as much (many)	grupo	alternativoj	prononco
level	jesuo	Yesu	Jesus	grupo	alternativoj	prononco
level	poluro	polish, polishing	polish, polishment	grupo	alternativoj	prononco
level	tusi	kukohoa	to cough	grupo	alternativoj	prononco
level	pinglo	pini, sindano	pin, needle	grupo	alternativoj	prononco
level	buĝeto	bajeti (=budĝeto)	a budget (=budĝeto)	grupo	alternativoj	prononco
level	duono	nusu	an half	grupo	alternativoj	prononco
level	subjekto	somo	a subject	grupo	alternativoj	prononco
level	pesi	kupima uzito, kupima	to measure weight, to weigh	grupo	alternativoj	prononco
level	ĉiutage	kila siku, kila siku	every day, daily	grupo	alternativoj	prononco
level	lanterno	taa	a lantern	grupo	alternativoj	prononco
level	tagmanĝo	chakula cha mchana, chakula cha mchana	a lunch, midday meal	grupo	alternativoj	prononco
level	importi	kuagiza	to import	grupo	alternativoj	prononco
level	duona	nusu(ly)	half(ly)	grupo	alternativoj	prononco
level	dekono	sehemu ya kumi	a tenth	grupo	alternativoj	prononco
level	skrapi	kukwaruza, kukwaruza	to scrape, to scratch	grupo	alternativoj	prononco
level	kvarono	robo, robo moja	a quarter, one fourth	grupo	alternativoj	prononco
level	triono	tatu, theluthi moja	a third, one third	grupo	alternativoj	prononco
level	pezi	kupima (kuwa na uzito wa kiasi)	to weigh (to have a heaviness of an amount)	grupo	alternativoj	prononco
level	naztuko	leso (=kajertuko)	a handkerchief (=kajertuko)	grupo	alternativoj	prononco
level	bantuko	kitambaa cha kuoga	a bath towel	grupo	alternativoj	prononco
level	littuko	shuka ya kitanda	a bed sheet	grupo	alternativoj	prononco
level	terure	sana, mbaya	terribly, awfully	grupo	alternativoj	prononco
level	kvaropo	wanne, wanne	a foursome, a quadruple	grupo	alternativoj	prononco
level	tualeto	choo (mavazi)	a toilet (attire)	grupo	alternativoj	prononco
level	pardono	msamaha, msamaha, msamaha	forgiveness, pardon, absolution	grupo	alternativoj	prononco
level	kuvo	bafu, bafu, bakuli	a tub, a bath, a vat	grupo	alternativoj	prononco
level	vizitadi	kutembelea mara kwa mara, mara kwa mara	to visit regularily, to frequent	grupo	alternativoj	prononco
level	esplori	kuchunguza, kuchunguza	to explore, to investigate	grupo	alternativoj	prononco
level	regali	kwa regale, kutibu, kuburudisha	to regale, to treat, to entertain	grupo	alternativoj	prononco
level	diskuti	kujadili	to discuss	grupo	alternativoj	prononco
level	propagandi	kufanya propaganda, kutangaza	to make propaganda, to advertise	grupo	alternativoj	prononco
level	kudrilo	sindano ya kushona	a sewing needle	grupo	alternativoj	prononco
level	ŝoveli	kwa koleo	to shovel	grupo	alternativoj	prononco
level	aplaŭdo	makofi, shangwe	an applause, acclamation	grupo	alternativoj	prononco
level	malsata	njaa	hungry	grupo	alternativoj	prononco
level	esprimi	kujieleza	to express	grupo	alternativoj	prononco
level	subtaso	sufuria	a saucer	grupo	alternativoj	prononco
level	traduko	tafsiri	a translation	grupo	alternativoj	prononco
level	kopiilo	mashine ya kunakili, kopi	a copying machine, a copier	grupo	alternativoj	prononco
level	provizo	utoaji, hisa, usambazaji	a provision, a stock, a supply	grupo	alternativoj	prononco
level	traduki	kutafsiri	to translate	grupo	alternativoj	prononco
level	terglobo	ulimwengu wa dunia	the earth globe	grupo	alternativoj	prononco
level	breto	rafu	a shelf	grupo	alternativoj	prononco
level	sekreti	kutunza siri	to keep secrets	grupo	alternativoj	prononco
level	ekonomio	uchumi, uchumi	economy, an economy	grupo	alternativoj	prononco
level	evolui	kubadilika	to evolve	grupo	alternativoj	prononco
level	ĉambristo	mtunza nyumba	a housekeeper	grupo	alternativoj	prononco
level	dimanĉe	Jumapili	on Sunday	grupo	alternativoj	prononco
level	pruntedoni	kukopesha	to lend	grupo	alternativoj	prononco
level	veturado	kwenda kupanda	going on a ride	grupo	alternativoj	prononco
level	ĥoro	kwaya, kwaya	a choir, a chorus	grupo	alternativoj	prononco
level	pruntepreni	kukopa na kuchukua	to borrow and take	grupo	alternativoj	prononco
level	vestaĵo	nguo	clothes	grupo	alternativoj	prononco
level	rapide	haraka, haraka, haraka	rapidly, quickly, swiftly	grupo	alternativoj	prononco
level	urbomezo	katikati ya jiji	a center of a city	grupo	alternativoj	prononco
level	tridekjara	Umri wa miaka 30	30 years old	grupo	alternativoj	prononco
level	tiuokaze	kwa maana hio	in that case	grupo	alternativoj	prononco
level	sekigi	kukausha	to dry	grupo	alternativoj	prononco
level	varmigi	kufanya joto, kuweka joto, joto	to make warm, to keep warm, to heat	grupo	alternativoj	prononco
level	surloka	mahali	at the place	grupo	alternativoj	prononco
level	supren	juu	upward	grupo	alternativoj	prononco
level	subakvigi	kuzama, kutengeneza sinki	to sink, to make sink	grupo	alternativoj	prononco
level	foto	picha, picha	a photo, photograph	grupo	alternativoj	prononco
level	sovaĝejo	nyika	a wilderness	grupo	alternativoj	prononco
level	skribotablo	meza ya kuandika	a writing table	grupo	alternativoj	prononco
level	varmiĝi	kuwa joto	to become warm	grupo	alternativoj	prononco
level	klarigi	kueleza, kufafanua	to explain, to clarify	grupo	alternativoj	prononco
level	sentimulo	mtu asiye na woga	a fearless man	grupo	alternativoj	prononco
level	krepusko	jioni, jioni	a twilight, a dusk	grupo	alternativoj	prononco
level	laciga	kuvaa, kuchosha, na kusababisha uchovu	wearing, tiring, causing fatigue	grupo	alternativoj	prononco
level	senkolora	isiyo na rangi	colorless	grupo	alternativoj	prononco
level	senbrue	bila kelele	without noise	grupo	alternativoj	prononco
level	lernigi	kufanya kujifunza, kufundisha	to make learning, to teach	grupo	alternativoj	prononco
level	ŝuldi	kudai	to owe	grupo	alternativoj	prononco
level	sekreta	siri	secret	grupo	alternativoj	prononco
level	finigi	kumaliza, kumaliza	to make an end, to finish	grupo	alternativoj	prononco
level	salto	kuruka	a jump	grupo	alternativoj	prononco
level	finiĝi	kumaliza, kumaliza, kufika mwisho	to become finished, to end, to come to an end	grupo	alternativoj	prononco
level	malvarmiĝi	kuwa baridi	to become cold	grupo	alternativoj	prononco
level	rideto	tabasamu	a smile	grupo	alternativoj	prononco
level	sidiĝi	kukaa chini	to sit down	grupo	alternativoj	prononco
level	repaciĝo	kuwa na amani tena	becoming peaceful again	grupo	alternativoj	prononco
level	redoni	kurudisha	to give back	grupo	alternativoj	prononco
level	stariĝi	kuinuka, kuinuka, kusimama	to get up, to rise, to stand up	grupo	alternativoj	prononco
level	rapidege	haraka sana	very quickly	grupo	alternativoj	prononco
level	servo	huduma, huduma	service, a service	grupo	alternativoj	prononco
level	konsideri	kuzingatia	to consider	grupo	alternativoj	prononco
level	promenejo	matembezi	a promenade	grupo	alternativoj	prononco
level	komenciĝi	kuanza, kuanza	to get started, to begin	grupo	alternativoj	prononco
level	plibeligi	kupamba (zaidi)	to beautify (more)	grupo	alternativoj	prononco
level	perdigi	kufanya kupotea	to make to get lost	grupo	alternativoj	prononco
level	ordigi	kufanya agizo	to make ordered	grupo	alternativoj	prononco
level	maristo	baharia, baharia, baharia	a seaman, a sailor, a mariner	grupo	alternativoj	prononco
level	neinteresa	haipendezi	not interesting	grupo	alternativoj	prononco
level	naturaĵo	jambo la asili	a natural thing	grupo	alternativoj	prononco
level	fariĝi ~	kuwa ~	to become ~	grupo	alternativoj	prononco
level	multpieda	wenye miguu mingi	many-footed	grupo	alternativoj	prononco
level	moviĝi	kuhama (mbali), kuhamia mahali pengine	to move (away), to move into another place	grupo	alternativoj	prononco
level	konatiĝi (kun)	kufahamiana (na)	to get acquainted (with)	grupo	alternativoj	prononco
level	morgaŭa	kesho	tomorrow's	grupo	alternativoj	prononco
level	ekzameni	kuchunguza	to examine	grupo	alternativoj	prononco
level	malŝati	kuchukia, usipende	to hate, do not like	grupo	alternativoj	prononco
level	plenigi	kujaza, kujaza	to fill up, to fill in	grupo	alternativoj	prononco
level	malĝoja	huzuni	sad	grupo	alternativoj	prononco
level	frosto	baridi, baridi, baridi, baridi kali	frost, a frost, freeze, freezing cold	grupo	alternativoj	prononco
level	manplato	kiganja, kiganja	palm, a palm	grupo	alternativoj	prononco
level	maltrankvila	wasiwasi	anxious	grupo	alternativoj	prononco
level	respubliko	jamhuri	a republic	grupo	alternativoj	prononco
level	malseka	mvua	wet	grupo	alternativoj	prononco
level	malsaniĝi	kuwa mgonjwa	to become ill	grupo	alternativoj	prononco
level	aliĝi	kujiunga	to join	grupo	alternativoj	prononco
level	malplaĉa	wasiwasi	uncomfortable	grupo	alternativoj	prononco
level	malofte	nadra	rarely	grupo	alternativoj	prononco
level	malmulto	wachache	few	grupo	alternativoj	prononco
level	rezignigi	kufanya kujiuzulu, kulazimisha kujiuzulu	to make to resign, to force resign	grupo	alternativoj	prononco
level	filmo	filamu, picha ya mwendo	a film, a motion picture	grupo	alternativoj	prononco
level	malmulte	katika wachache	in few	grupo	alternativoj	prononco
level	terni	kupiga chafya	to sneeze	grupo	alternativoj	prononco
level	fermigi	kufanya kufunga	to make to close	grupo	alternativoj	prononco
level	malkontentigi	kuudhi	to annoy	grupo	alternativoj	prononco
level	malfrui	kuchelewa	to be late	grupo	alternativoj	prononco
level	malforta	dhaifu	weak	grupo	alternativoj	prononco
level	fermiĝi	kufungwa, kufungwa	to become closed, to be closed	grupo	alternativoj	prononco
level	malfacila	magumu	difficult	grupo	alternativoj	prononco
level	alkoholaĵo	pombe, vinywaji vya pombe	liquor, alcoholic beverage	grupo	alternativoj	prononco
level	difini	kufafanua	to define	grupo	alternativoj	prononco
level	malagrabla	isiyopendeza	unpleasant	grupo	alternativoj	prononco
level	anstataŭigi	kubadilisha, kuweka mahali pa, badala	to replace, to put in place of, to substitute	grupo	alternativoj	prononco
level	laboristo	mfanyakazi	a worker	grupo	alternativoj	prononco
level	koncerni	kuwa na wasiwasi	to concern	grupo	alternativoj	prononco
level	sciigi	kujulisha, kufahamisha, kushiriki, kuarifu	to let know, to inform, to share, to notify	grupo	alternativoj	prononco
level	planti	kupanda	to plant	grupo	alternativoj	prononco
level	politiko	sera, siasa	a policy, politics	grupo	alternativoj	prononco
level	kunporti	kuleta pamoja	to bring along	grupo	alternativoj	prononco
level	amikiĝi (kun ~)	kufanya marafiki (na ~)	to make friends (with ~)	grupo	alternativoj	prononco
level	korpoforto	nguvu za kimwili	physical strength	grupo	alternativoj	prononco
level	klarigo	maelezo	an explanation	grupo	alternativoj	prononco
level	dividi	kugawanya, kushiriki	to divide, to share	grupo	alternativoj	prononco
level	armi	kwa mkono	to arm	grupo	alternativoj	prononco
level	karulino	mpenzi	a darling	grupo	alternativoj	prononco
level	intervidiĝi	kuonana	to see each other	grupo	alternativoj	prononco
level	instruistino	mwalimu wa kike	a female teacher	grupo	alternativoj	prononco
level	ŝlosilo	ufunguo	a key	grupo	alternativoj	prononco
level	ideoriĉa	ya kufikirika	imaginative	grupo	alternativoj	prononco
level	falsi	kughushi, kughushi, kughushi, kughushi	to falsify, to fake, to forge, to counterfeit	grupo	alternativoj	prononco
level	ŝuoj	viatu	shoes	grupo	alternativoj	prononco
level	homformo	umbo la mtu	a form of a person	grupo	alternativoj	prononco
level	scipovi	kujua jinsi gani	to know how	grupo	alternativoj	prononco
level	haltigi	kusababisha kuacha	to cause stop	grupo	alternativoj	prononco
level	spezi	kufanya miamala ya pesa	to transact money	grupo	alternativoj	prononco
level	grandula	jitu la	giant's	grupo	alternativoj	prononco
level	grafino	hesabu	a countess	grupo	alternativoj	prononco
level	supra	juu	upper	grupo	alternativoj	prononco
level	gondolisto	daktari wa gondo	a gondolist	grupo	alternativoj	prononco
level	paŭzi	kusitisha, kuvunja, kupumzika	to pause, to break, to take a rest	grupo	alternativoj	prononco
level	gefrato	ndugu	siblings	grupo	alternativoj	prononco
level	sandviĉo	sandwich	a sandwich	grupo	alternativoj	prononco
level	knedi	kuchanganya, kukanda, kufanya kazi ndani	to mix, to knead, to work into	grupo	alternativoj	prononco
level	fuŝparoli	kuongea vibaya	to speak wrongly	grupo	alternativoj	prononco
level	ekzerci	kufanya mazoezi, kufundisha, kuchimba visima, kufanya mazoezi	to exercise, to train, to drill, to practice	grupo	alternativoj	prononco
level	fine	mwishoni	at the end	grupo	alternativoj	prononco
level	verŝajne	pengine, inaonekana	probably, apparently	grupo	alternativoj	prononco
level	familiano	mwanafamilia	a family member	grupo	alternativoj	prononco
level	energio	nishati	an energy	grupo	alternativoj	prononco
level	faligi	kusababisha kuanguka, kukimbia	to cause falling, to run over	grupo	alternativoj	prononco
level	aparato	kifaa, mashine, kifaa	an apparatus, machine, device	grupo	alternativoj	prononco
